"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NAICS_2","SITESELECTION_LATITUDE2","SITESELECTION_LONGITUDE2","SITESELECTION_NAICS2_2","DataSource"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6621208",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6760480",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","6891245",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7025589",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","TE",NA,"santan srp",NA,NA,"13-213010.0000","7160149",NA,NA,NA,NA,NA,NA,NA,"COOLING TOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
