"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","DataSource"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","larson south","NA","1977-1651","T140N-R36W-S34",NA,"455563",NA,"455563","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.598,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","big little greenberg","NA","1977-1995","T140N-R36W-S35",NA,"250071",NA,"250071","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.276,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","lehrke","NA","1977-1326","T140N-R36W-S36",NA,"132609",NA,"132609","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.762,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","pritchard east","NA","1985-1261","T140N-R36W-S36",NA,"403076",NA,"403076","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","harris west","NA","1978-1295","T140N-R37W-S11",NA,"139244 well 1",NA,"139244","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.52,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","harris east","NA","1990-1317","T140N-R37W-S11",NA,"510803",NA,"510803","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.824,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","stearns south","NA","1975-1012","T140N-R37W-S12",NA,"132206",NA,"132206","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.394,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 1","NA","1975-1128","T140N-R37W-S12",NA,"107269",NA,"107269","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 2","NA","1975-1127","T140N-R37W-S13",NA,"107268",NA,"107268","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.627,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 13","NA","1978-1284","T140N-R37W-S13",NA,"147268",NA,"147268","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.131,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 8","NA","1976-1507","T140N-R37W-S14",NA,"226279",NA,"226279","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.368,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 7","NA","1976-1138","T141N-R37W-S15",NA,"250189",NA,"250189","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.844,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","kastama","NA","1995-1213","T141N-R37W-S20",NA,"455675",NA,"455675","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","zinter","NA","1978-1278","T141N-R37W-S34",NA,"142214",NA,"142214","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.978,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 3","NA","1976-1139","T141N-R37W-S5",NA,"107251",NA,"107251","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.617,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids","number 4","NA","1976-1140","T141N-R37W-S5",NA,"107252",NA,"107252","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","crow wing river",NA,NA,"BECKER",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.968,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company park rapids monico larry","bucholz north","NA","1976-1115","T139N-R34W-S29",NA,"1",NA,"132630","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","crow wing river",NA,NA,"HUBBARD",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","c and h","NA","1976-1357","T133N-R39W-S31",NA,"1",NA,"132561","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.216,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","valliere","NA","1974-1037","T134N-R38W-S16 SENW",NA,"214294",NA,"214294","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","redeye river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.129,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","blickenstaff","NA","1990-1241","T134N-R38W-S5",NA,"510796",NA,"510796","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.72,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 2 field","NA","1973-4178","T134N-R38W-S7",NA,"214290",NA,"214290","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.32,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 2 field","NA","1973-4178","T134N-R38W-S7",NA,"214291",NA,"214291","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","redeye river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.52,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","dreyer 4and5","NA","1965-1312","T134N-R39W-S1",NA,"214296",NA,"214296","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.497,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","dreyer 1 2 3","NA","1973-4158","T134N-R39W-S1",NA,"445528",NA,"445528","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.403,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","dreyer 6","NA","1986-1109","T134N-R39W-S1",NA,"407538",NA,"407538","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.351,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 4 and 5 fields","NA","1975-1198","T134N-R39W-S14",NA,"531932",NA,"531932","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.357,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 6 field","NA","1973-4175","T134N-R39W-S27",NA,"214301",NA,"214301","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","redeye river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.239,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 6 field","NA","1973-4175","T134N-R39W-S27",NA,"214302",NA,"214302","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","redeye river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.239,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","anderson field","r d offutt company perham","1979-1177","T134N-R40W-S23",NA,"232394",NA,"232394","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.48,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","trunick","NA","1973-4311","T135N-R38W-S17",NA,"214305",NA,"214305","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.48,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","r n","NA","1982-1098","T135N-R38W-S33 SWNE",NA,"181982",NA,"181982","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.467,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","400 farm","NA","1973-4184","T135N-R38W-S5",NA,"214304",NA,"214304","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.968,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","lake farm","NA","1973-4312","T135N-R38W-S6",NA,"241207",NA,"241207","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.486,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","lake south","NA","1975-1197","T135N-R38W-S6",NA,"244955",NA,"244955","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.432,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 1 field","NA","1975-1199","T135N-R39W-S1 NESW",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.701,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","bud 1 field","NA","1975-1199","T135N-R39W-S1 NWSW",NA,"510771",NA,"510771","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.701,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","heisler","NA","1977-1577","T135N-R39W-S35",NA,"434705",NA,"434705","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.764,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","huebsch field","NA","1973-4186","T136N-R38W-S30",NA,"1",NA,"214315","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.606,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","spinar","NA","1975-1195","T136N-R38W-S30",NA,"244988",NA,"244988","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.608,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","fpa middle","NA","1973-4182","T136N-R38W-S31",NA,"214316",NA,"214316","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.076,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","fpa west","NA","1973-4183","T136N-R38W-S31",NA,"214317",NA,"214317","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.694,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","fpa east","NA","1973-4180","T136N-R38W-S32",NA,"214326",NA,"214326","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.392,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","carow field","NA","1973-4179","T136N-R39W-S10",NA,"244954",NA,"244954","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.992,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","zimmatic","NA","1974-1042","T136N-R39W-S11",NA,"455649",NA,"455649","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.724,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","lucky 5","NA","1973-4308","T136N-R39W-S12 SWNW",NA,"244985",NA,"244985","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.176,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","gilomen","NA","1973-4304","T136N-R39W-S15",NA,"455650",NA,"455650","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","babler middle","NA","1973-4306","T136N-R39W-S15",NA,"244983",NA,"244983","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.87,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","babler west","NA","1973-4305","T136N-R39W-S16",NA,"181240",NA,"181240","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.128,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","ttt riewer field","NA","1990-1240","T136N-R39W-S16",NA,"507149",NA,"507149","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.72,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","brick field","NA","1973-4302","T136N-R39W-S17",NA,"214328",NA,"214328","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.401,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"r d offutt company perham","babler south","NA","1973-4185","T136N-R39W-S21",NA,"214333",NA,"214333","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","otter tail river",NA,NA,"OTTER TAIL",NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.272,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
